"collection_id","seed_id","collection_no","collection_date","mission_no","collectors","collection_source","collection_note"
"353","353","T/M/P/62","13/04/2004","2","Ugyen Phuntsho","Farm store",
"354","354","T/M/P/63","13/04/2004","2","Ugyen Phuntsho","Farm store",
"355","355","T/M/M/64","13/04/2004","2","Ugyen Phuntsho","Farm store",
"356","356","T/M/M/65","13/04/2004","2","Ugyen Phuntsho","Farm store","Rejected"
"357","357","T/M/M/66","13/04/2004","2","Ugyen Phuntsho","Farm store",
"358","358","T/M/M/67","13/04/2004","2","Ugyen phuntsho","Farm store",
"359","359","T/M/M/68","13/04/2004","2","ugyen Phuntsho","Farm store",
"360","360","T/M/m/69","13/04/2004","2","Ugyen Phuntsho","Farm store",
"361","361","T/M/M/70","13/04/2004","2","Ugyen Phuntsho","Farm store",
"362","362","T/M/R/71","13/04/2004","2","Ugyen Phuntsho","Farm store",
"363","363","T/M/R/72","13/04/2004","2","Ugyen Phuntsho","Farm store",
"364","364","T/M/R/73","13/04/2004","2","Ugyen Phuntsho","Farm store",
"365","365","T/M/R/74","14/04/2004","2","Ugyen Phuntsho","Farm store",
"366","366","T/M/R/75","14/04/2004","2","Ugyen Phuntsho","Farm store",
"367","367","T/M/R/76","14/04/2004","2","Ugyen Phuntsho","Farm store",
"368","368","T/M/R/77","14/04/2004","2","Ugyen Phuntsho","Farm store",
"369","369","T/M/R/78","14/04/2004","2","Ugyen Phuntsho","Farm store",
"370","370","T/M/R/79","14/04/2004","2","Ugyen Phuntsho","Farm store",
"371","371","T/M/R/80","14/04/2004","2","Ugyen Phuntsho","Farm store",
"372","372","T/P/M/18","04-04-04","2","Rinchen Dorji","Farm store",
"373","373","T/P/M/19","04-04-04","2","Rinchen Dorji","Farm store","Rejeced"
"374","374","T/P/M/20","04-04-04","2","Rinchen Dorji","Farm store","Atitute is in ft"
"375","375","T/P/M/21","04-04-04","2","Rinchen Dorji","Farm store","Altitute in ft"
"376","376","T/P/M/22","04-04-04","2","Rinchen Dorji","Farm store",
"377","377","T/P/M/23","04-04-04","2","Rinchen Dorji","Farm store","Rejected"
"378","378","T/P/M/24","04-04-04","2","Rinchen Dorji","Farm store",
"379","379","T/P/M/25","04-04-04","2","Rinchen Dorji","Farm store","Rejected"
"380","380","T/P/M/26","04-04-04","2","Rinchen Dorji","Farm store",
"381","381","T/P/M/27","04-04-04","2","Rinchen Dorji","Farm store",
"382","382","T/P/D/28","05-04-04","2","Rinchen Dorji","Farm store",
"383","383","T/P/D/29","05-04-04","2","Rinchen Dorji","Farm store",
"384","384","T/P/D/30","05-04-04","2","Rinchen Dorji","Farm store",
"385","385","T/P/D/31","05-04-04","2","Rinchen Dorji","Farm store",
"386","386","T/P/D/32","05-04-04","2","Rinchen Dorji","Farm store",
"387","387","T/P/D/33","05-04-04","2","Rinchen Dorji","Farm store",
"388","388","S/G/B/119","27/04/2004","3","Rinchen Dorji","Farm store",
"389","389","S/G/B/120","27/04/2004","3","Rinchen Dorji","Farm store",
"390","390","S/G/B/121","27/04/2004","3","Rinchen Dorji","Farm store",
"391","391","S/G/B/122","27/04/2004","3","Rinchen Dorji","Farm store",
"392","392","S/G/B/123","27/04/2004","3","Rinchen Dorji","Farm store",
"393","393","S/G/B/124","27/04/2004","3","Rinchen Dorji","Farm store",
"394","394","S/G/B/126","27/04/2004","3","Rinchen Dorji","Farm store",
"395","395","S/G/B/128","27/04/2004","3","Rinchen Dorji","Farm store",
"396","396","T/P/B/3","03-04-04","2","Rinchen Dorji","Farm store",
"397","397","T/P/B/4","03-04-04","2","Rinchen Dorji","Farm store",
"398","398","T/P/B/5","03-04-04","2","Rinchen Dorji","Farm store","Rejected"
"399","399","T/P/B/6","03-04-04","2","Rinchen Dorji","Farm store",
"400","400","T/P/B/7","03-04-04","2","Rinchen Dorji","Farm store",
"401","401","T/P/B/8","03-04-04","2","Rinchen Dorji","Farm store",
"402","402","T/P/B/9","03-04-04","2","Rinchen Dorji","Farm store","Rejected"
"403","403","T/P/B/10","03-04-04","2","Rinchen Dorji","Farm store","Rejected"
"404","404","T/P/B/11","03-04-04","2","Rinchen Dorji","Farm store","Rejected"
"405","405","T/P/D/34","05-04-04","2","Rinchen Dorji","Farm store",
"406","406","T/P/D/35","05-04-04","2","Rinchen Dorji","Farm store",
"407","407","T/P/D/36","05-04-04","2","Rinchen Dorji","Farm store",
"408","408","T/P/D/37","05-04-04","2","Rinchen Dorji","Farm store",
"409","409","T/P/D/38","05-04-04","2","Rinchen Dorji","Farm store",
"410","410","T/P/C/39","06-04-04","2","Santa Tamang","Farm store",
"411","411","T/P/C/40","06-04-04","2","Santa Tamang","Farm store",
"412","412","T/P/C/41","06-04-04","2","Santa Tamang","Farm store",
"413","413","T/P/C/42","06-04-04","2","Santa Tamang","Farm store",
"414","414","T/P/C/43","06-04-04","2","Rinchen Dorji","Farm store",
"415","415","T/P/B/44","06-04-04","2","Santa Tamang","Farm store",
"416","416","T/S/K/1","05-04-04","2","ugyen Phuntsho","Farm store",
"417","417","T/S/K/2","05-04-04","2","Ugyen Phuntsho","Farm store",
"418","418","S/B/P/01","16/11/2005","12","Cheki Wangmo","Farm store",
"419","419","T/K/A/199","03-02-04","1","Cheki wangmo","Farm store",
"420","420","T/K/B/200","06-02-04","1","Cheki Wangmo","Farm store",
"421","421","P/Y/K/201","06-02-04","1","Ugyen Phuntsho","Wild",
"422","422","P/Y/K/202","06-02-04","1","Ugyen Phuntsho","wild",
"423","423","P/S/Y/203","09-02-04","1","Cheki Wangmo","Wild",
"424","424","P/Y/Y/204","09-02-04","1","Cheki Wangmo","Wild",
"425","425","P/Y/B/205","09-02-04","1","Cheki Wangmo","Wild",
"426","426","P/Y/K/206","06-02-04","1","Ugyen Phuntsho","Wild",
"427","427","P/Y/K/207","06-02-04","1","Ugyen Phuntsho","Wild",
"428","428","S/G/S/1","25/04/2004","3","Rinchen Dorji","Farm store",
"429","429","S/G/S/2","25/04/2004","3","Rinchen Dorji","Farm store","Rejected"
"430","430","S/G/S/3","25/04/2004","3","Rinchen Dorji","Farm store",
"431","431","T/S/K/3","05-04-03","2","Ugyen Phuntsho","Farm store",
"432","432","T/S/K/4","05-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"433","433","T/S/K/5","05-04-04","2","Ugyen Phuntsho","Farm store",
"434","434","T/S/K/6","05-04-04","2","Ugyen Phuntsho","Farm store",
"435","435","T/S/K/8","05-04-04","2","Ugyen Phuntsho","Farm store",
"436","436","T/S/K/9","05-04-04","2","Ugyen Phuntsho","Farm store",
"437","437","T/S/K/10","05-04-04","2","Ugyen Phuntsho","Farm store",
"438","438","T/S/K/11","05-04-04","2","Ugyen Phuntsho","Farm store",
"439","439","T/S/K/12","05-04-04","2","Ugyen Phuntsho","Farm store",
"440","440","T/S/D/13","06-04-04","2","Sherub Gyeltshe","Farm store",
"441","441","T/S/D/14","06-04-04","2","Sherub Gyltshen","Farm store",
"442","442","T/S/D/15","06-04-04","2","Sherub Gyeltshn","Farm store",
"443","443","T/S/D/16","06-04-04","2","Sherub Gyeltshe","Farm store",
"444","444","T/S/D/17","06-04-04","2","Sherub Gyeltshe","Farm store",
"445","445","T/S/D/18","06-04-04","2","Sherub Gyltshen","Farm store",
"446","446","T/S/D/19","06-04-04","2","Sherub Gyeltshe","Farm store",
"447","447","T/S/D/20","06-04-04","2","Sherub Gyeltshe","Farm store","Medicinal Value for fracture & pain"
"448","448","T/S/D/21","06-04-04","2","Sherub Gyeltshe","Farm store",
"449","449","T/S/D/22","06-04-04","2","Sherub Gyeltshe","Farm store",
"450","450","S/G/S/4","25/04/2004","3","Rinchen Dorji","Farm store",
"451","451","S/G/S/5","25/04/2004","3","Rinchen Dorji","Farm store",
"452","452","S/G/S/6","25/04/2004","3","Rinchen Dorji","Farm store",
"453","453","S/G/S/7","25/04/2004","3","Rinchen Dorji","Farm store",
"454","454","S/G/S/8","25/04/2004","3","Rinchen Dorji","Farm store",
"455","455","S/G/S/9","25/04/2004","3","Rinchen Dorji","Farm store",
"456","456","S/G/S/10","25/04/2004","3","Rinchen Dorji","Farm store",
"457","457","S/G/B/129","27/04/2004","3","Rinchen Dorji","Farm store",
"458","458","S/G/B/130","27/04/2004","3","Rinchen Dorji","Farm store",
"459","459","S/G/B/131","27/04/2004","3","Rinchen Dorji","Farm store",
"460","460","S/G/B/32","27/04/2004","3","Rinchen Dorji","Farm store",
"461","461","S/G/B/133","27/04/2004","3","Rinchen Dorji","Farm store",
"462","462","S/G/P/134","27/04/2004","3","Rinchen Dorji","Farm store",
"463","463","S/G/P/135","27/04/2004","3","Rinchen Dorji","Farm store","Rejected"
"464","464","S/G/N/136","27/04/2004","3","Rinchen Dorji","Farm store",
"465","465","S/G/S/137","27/04/2004","3","Rinchen Dorji","Farm store",
"466","466","T/P/B/1","03-04-04","2","Rinchen Dorji","Farm store",
"467","467","T/P/B/2","03-04-04","2","Rinchen Dorji","Farm store",
"468","468","T/S/D/23","06-04-04","2","Sherub Gyeltshe","Farm store",
"469","469","T/S/D/24","06-04-04","2","Sherub Gyeltshe","Farm store",
"470","470","T/S/D/25","06-04-04","2","Sherub Gyeltshe","Farm store",
"471","471","T/S/D/26","06-04-04","2","Sherub Gyeltshe","Farm store",
"472","472","T/S/D/27","06-04-04","2","Sherub Gyeltshe","Farm store",
"473","473","T/S/D/28","06-04-04","2","Sherub Gyeltshe","Farm store",
"474","474","T/S/D/29","06-04-04","2","Sherub Gyeltshe","Farm store",
"475","475","T/S/D/30","06-04-04","2","Sherub Gyeltshe","Farm store",
"476","476","T/S/D/31","06-04-04","2","Sherub Gyeltshe","Farm store",
"477","477","T/S/D/32","06-04-04","2","Sherub Gyeltshe","Farm store",
"478","478","T/S/D/33","06-04-04","2","Sherub Gyeltshe","Farm store",
"479","479","T/S/D/35","06-04-04","2","Sherub Gyeltshe","Farm store",
"480","480","T/S/D/36","06-04-04","2","Sherub Gyeltshe","Farm store",
"481","481","T/S/D/37","06-04-04","2","Sherub Gyeltshe","Farm store",
"482","482","T/S/D/38","06-04-04","2","Sherub Gyeltshe","Farm store",
"483","483","T/S/D/39","06-04-04","2","Sherub Gyeltshe","Farm store",
"484","484","T/S/D/40","06-04-04","2","Sherub Gyeltshe","Farm store",
"485","485","T/S/D/41","06-04-04","2","Sherub Gyeltshe","Farm store",
"486","486","T/S/D/42","06-04-04","2","Sherub Gyeltshe","Farm store",
"487","487","T/S/D/43","06-04-04","1","Sherub Gyeltshe","Farm store",
"488","488","T/S/D/44","06-04-04","2","Sherub Gyeltshe","Farm store",
"489","489","T/S/D/45","06-04-04","2","Sherub Gyeltshe","Farm store",
"490","490","T/S/D/46","07-04-04","2","Sherub Gyeltshe","Farm store",
"491","491","T/S/N/47","07-04-04","2","Ugyen Phuntsho","Farm store",
"492","492","T/S/N/48","07-04-04","2","Ugyen Phuntsho","Farm store",
"493","493","T/S/N/49","07-04-04","2","Ugyen Phuntsho","Farm store",
"494","494","T/S/N/50","07-04-04","2","Ugyen Phuntsho","Farm store",
"495","495","T/S/N/51","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"496","496","T/S/N/52","07-04-04","2","Ugyen Phuntsho","Farm store",
"497","497","T/S/N/53","07-04-04","2","Ugyen Phuntsho","Farm store",
"498","498","T/S/N/54","07-04-04","2","Ugyen Phuntsho","Farm store",
"499","499","T/S/N/55","07-04-04","2","Ugyen Phuntsho","Farm store",
"500","500","T/S/N/56","07-04-04","2","Ugyen Phuntsho","Farm store",
"501","501","T/S/N/57","07-04-04","2","Ugyen Phuntsho","Farm store",
"502","502","T/S/N/58","07-04-04","2","Ugyen Phuntsho","Farm store",
"503","503","T/S/N/59","07-04-04","2","Ugyen Phuntsho","Farm store",
"504","504","T/S/N/60","07-04-04","2","Ugyen Phuntsho","Farm store",
"505","505","T/S/N/61","07-04-04","2","Ugyen Phuntsho","Farm store",
"506","506","T/S/N/62","07-04-04","2","Ugyen Phuntsho","Farm store",
"507","507","T/S/N/63","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"508","508","T/S/N/64","07-04-04","2","Ugyen Phuntsho","Farm store",
"509","509","T/S/N/65","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"510","510","T/S/N/66","07-04-04","2","Ugyen Phutsho","Farm store",
"511","511","T/S/N/67","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"512","512","T/S/N/68","07-04-04","2","Ugyen Phuntsho","Farm store",
"513","513","T/S/N/69","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"514","514","T/S/N/70","07-04-04","2","Ugyen Phuntsho","Farm store",
"515","515","T/S/N/71","07-04-04","2","Ugyen Phuntsho","Farm store",
"516","516","T/S/N/72","07-04-04","2","Ugyen Phuntsho","Farm store",
"517","517","T/S/N/73","07-04-04","2","Ugyen Phuntsho","Farm store",
"518","518","T/D/K/27","14/12/2004","7","Cheki wangmo","Farm store",
"519","519","T/S/N/74","07-04-04","2","Ugyen Phuntsho","Farm store",
"520","520","T/S/N/75","07-04-04","2","Ugyen Phuntsho","Farm store",
"521","521","T/S/N/76","07-04-04","2","Ugyen Phuntsho","Farm store",
"522","522","T/S/N/77","07-04-04","2","Ugyen Phuntsho","Farm store",
"523","523","T/S/N/78","07-04-04","2","Ugyen Phuntsho","Farm store",
"524","524","T/S/N/79","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"525","525","T/S/N/80","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"526","526","T/S/N/81","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"527","527","T/S/N/82","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"528","528","T/S/B/83","07-04-04","2","Ugyen Phuntsho","Farm store",
"529","529","T/S/B/84","07-04-04","2","Ugyen Phuntsho","Farm store",
"530","530","T/S/B/85","04-07-04","2","Ugyen Phuntsho","Farm store","Nil"
"531","531","T/S/B/86","04-07-04","2","Ugyen Phuntsho","Farm store","Nil"
"532","532","T/S/B/87","07-04-04","2","Ugyen Phuntsho","Farm store",
"533","533","T/S/B/88","07-04-04","2","Ugyen Phuntsho","Farm store",
"534","534","T/S/B/89","07-04-04","2","Ugyen Phuntsho","Farm store",
"535","535","T/S/B/90","07-04-04","2","Ugyen Phuntsho","Farm store",
"536","536","T/S/B/91","07-04-04","2","Ugyen Phuntsho","Farm store",
"537","537","T/S/B/92","07-04-04","2","Ugyen Phuntsho","Farm store",
"538","538","T/S/B/93","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"539","539","T/S/B/94","07-04-04","2","Ugyen Phuntsho","Farm store",
"540","540","T/S/B/95","07-04-04","2","Ugyen Phuntsho","Farm store",
"541","541","T/S/B/96","07-04-04","2","Ugyen Phuntsho","Farm store",
"542","542","T/S/B/97","07-04-04","2","Ugyen Phuntsho","Farm store",
"543","543","T/S/D/98","06-04-04","2","ugyen Phuntsho","Farm store",
"544","544","T/S/B/99","07-04-04","2","Ugyen Phuntsho","Farm store",
"545","545","T/S/B/100","07-04-04","2","Ugyen Phuntsho","Farm store",
"546","546","T/S/B/101","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"547","547","T/S/B/102","07-04-04","2","Ugyen Phuntsho","Farm store",
"548","548","T/S/B/103","07-04-04","2","ugyen Phuntsho","Farm store","Rejected"
"549","549","T/S/B/104","07-04-04","2","Ugyen Phuntsho","Farm store",
"550","550","T/S/B/105","07-04-04","2","Ugyen phuntsho","Farm store",
"551","551","T/S/B/106","07-04-04","2","Ugyen Phuntsho","Farm store",
"552","552","T/S/B/107","07-04-04","2","Ugyen Phuntsho","Farm store",
"553","553","T/S/B/108","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"554","554","T/S/B/109","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"555","555","T/S/B/110","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"556","556","T/S/B/111","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"557","557","T/S/B/112","07-04-04","2","Ugyen Phuntsho","Farm store",
"558","558","T/S/B/113","07-04-04","2","Ugyen Phuntsho","Farm store",
"559","559","T/S/B/114","07-04-04","2","Ugyen Phuntsho","Farm store",
"560","560","T/S/B/115","07-04-04","2","Ugyen Phuntsho","Farm store",
"561","561","T/S/B/116","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"562","562","T/S/B/117","07-04-04","2","Ugyen Phuntsho","Farm store",
"563","563","T/S/B/118","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"564","564","T/S/B/119","07-04-04","2","Ugyen Phuntsho","Farm store",
"565","565","T/S/B/120","07-04-04","2","Ugyen Phuntsho","Farm store",
"566","566","T/S/B/121","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"567","567","T/S/N/122","07-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"568","568","T/S/N/123","07-04-04","2","Ugyen Phuntsho","Farm store",
"569","569","T/S/K/124","08-04-04","2","Ugyen Phuntsho","Farm store",
"570","570","T/S/K/125","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"571","571","T/S/K/126","08-04-04","2","Ugyen Phuntsho","Farm store",
"572","572","T/S/K/127","08-04-04","2","Ugyen Phuntsdho","Farm store",
"573","573","T/S/K/128","08-04-04","2","Ugyen Phuntsho","Farm store",
"574","574","T/S/K/129","08-04-04","2","Ugyen Phuntsho","Farm store",
"575","575","T/S/K/130","08-04-04","2","Ugyen Phuntsho","Farm store",
"576","576","T/S/K/131","08-04-04","2","Ugyen phuntsho","Farm store",
"577","577","T/S/K/132","08-04-04","2","Ugyen Phuntsho","Farm store",
"578","578","T/S/K/133","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"579","579","T/S/K/134","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"580","580","T/S/K/135","08-04-04","2","Ugyen Phuntsho","Farm store",
"581","581","T/S/K/136","08-04-04","2","Ugyen Phuntsho","Farm store",
"582","582","T/S/K/137","08-04-04","2","ugyen Phuntsho","Farm store",
"583","583","T/S/K/138","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"584","584","T/S/K/139","08-04-04","2","Ugyen Phuntsho","Farm store",
"585","585","T/S/K/140","08-04-04","2","Ugyen Phuntsho","Farm store",
"586","586","T/S/K/141","08-04-04","2","Ugyen Phuntsho","Farm store",
"587","587","T/S/K/142","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"588","588","T/S/K/143","08-04-04","2","Ugyen Phuntsho","Farm store",
"589","589","S/P/B/02","16/11/2005","12","Cheki Wangmo","Farm store",
"590","590","S/B/P/03","16/11/2005","12","Cheki Wangmo","Farm store",
"591","591","T/S/K/144","08-04-04","2","Ugyen Phuntsho","Farm store",
"592","592","T/S/K/145","08-04-04","2","Ugyen Phuntsho","Farm store",
"593","593","T/S/K/146","08-04-04","2","Ugyen Phuntsho","Farm store",
"594","594","T/S/K/147","08-04-04","2","Ugyen Phuntsho","Farm store",
"595","595","T/S/K/148","08-04-04","2","Ugyen Phuntsho","Farm store",
"596","596","T/S/K/149","08-04-04","2","Ugyen Phuntsho","Farm store",
"597","597","T/S/K/150","08-04-04","2","Ugyen Phuntsho","Farm store",
"598","598","T/S/K/151","08-04-04","2","Ugyen Phuntsho","Farm store",
"599","599","T/S/K/152","08-04-04","2","Ugyen Phuntsho","Farm store",
"600","600","T/S/K/153","08-04-04","2","Ugyen Phuntsho","Farm store",
"601","601","T/S/K/154","08-04-04","2","Ugyuen Phuntsho","Farm store","Rejected"
"602","602","T/S/K/155","08-04-04","2","Ugyen Phuntsho","Farm store",
"603","603","T/S/K/156","08-04-04","2","Ugyen Phuntsho","Farm store",
"604","604","T/S/K/157","08-04-04","2","Ugyen Phuntsho","Farm store",
"605","605","T/S/K/158","08-04-04","2","Ugyen Phuntsho","Farm store",
"606","606","T/S/K/159","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"607","607","T/S/K/160","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"608","608","T/S/K/161","08-04-04","2","Ugyen Phuntsho","Farm store",
"609","609","T/S/K/162","08-04-04","2","Rinchen Dorji","Farm store",
"610","610","T/S/K/163","08-04-04","2","Ugyen Puntsho","Farm store","Rejected"
"611","611","T/S/K/164","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
"612","612","T/S/K/165","08-04-04","2","Ugyen Phuntsho","Farm store",
"613","613","T/S/K/166","08-04-04","2","Ugyen Phuntsho","Farm store",
"614","614","T/S/K/167","08-04-04","2","Ugyen Phuntsho","Farm store",
"615","615","T/S/K/168","08-04-04","2","Ugyen Phuntsho","Farm store",
"616","616","T/S/K/169","08-04-04","2","Ugyen Phuntsho","Farm store",
"617","617","T/S/K/170","08-04-04","2","Ugyen Phuntsho","Farm store",
"618","618","T/S/K/171","08-04-04","2","Ugyen Phuntsho","Farm store",
"619","619","T/S/K/172","08-04-04","2","Ugyen Phntsho","Farm store",
"620","620","T/S/K/173","08-04-04","2","Ugyen Phuntsho","Farm store",
"621","621","T/S/K/174","08-04-04","2","Ugyen Phuntsho","Farm store",
"622","622","T/S/K/175","08-04-04","2","Ugyen Phuntsho","Farm store",
"623","623","T/S/K/176","08-04-04","2","Ugyen Phuntsho","Farm store","Rejected"
