"seed_id","donor_id","collection_rep","type","samplestatus_id","p_user_id","crop_name","family","genus","species","sub_texa","local_name","localvariety_name","material_type","classification","resistant","susceptible","important","p_stored_date"
"184","184","P/S/S/175","passport","2","1","Little Millet","Poaceae","Panicum","miliaceum",,"Chera","Chera","Seed","Cereal",,,,"Old Data"
"185","185","P/S/S/176","passport","2","1","Vigna","Fabaceae","Vigna","unguiculata",,"Singay","Singay balingbi","Seed","Legumes",,,,"Old Data"
"186","186","P/S/S/177","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Bremo","Bremo","Seed","Cereal",,,,"Old Data"
"187","187","S/G/K/27","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Kharshing Oray","Seed","Legumes",,,,"Old Data"
"188","188","S/G/K/28","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Kharshing oray","Seed","Legumes",,,,"Old Data"
"189","189","S/G/K/29","passport","2","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Robtang Bara","Seed","Cereal",,,,"Old Data"
"190","190","S/G/K/30","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Pingkulung oray","Seed","Legumes",,,,"Old Data"
"191","191","S/G/K/31","passport","0","1","Vigna","Fabaceae","Vigna","unguiculata",,"Singye","Nesa singye (Dw","Seed","Legumes",,,,"Old Data"
"192","192","S/G/K/32","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Ambarma oray","Seed","Legumes",,,,"Old Data"
"193","193","S/G/K/33","passport","0","1","Soya bean","Fabaceae","Glycine","max",,"Leebi","Leebi","Seed","Oil",,,,"Old Data"
"194","194","S/G/K/33","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Zhung Bara","Seed","Cereal",,,,"Old Data"
"195","195","S/G/K/34","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Yangtsepa","Seed","Cereal",,,,"Old Data"
"196","196","S/G/S/11","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray mingba","Seed","Legumes",,,,"Old Data"
"197","197","S/G/S/12","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Dung oray","Seed","Legumes",,,,"Old Data"
"198","198","S/G/K/13","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Shorpo Yangra","Seed","Cereal",,,,"Old Data"
"199","199","S/G/K/14","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Robtang bara","Seed","Cereal",,,,"Old Data"
"200","200","S/G/K/15","passport","0","1","Niger","Asteraceae","Guizotia","abysinica",,"Feeling","Feeling","Seed","Oil",,,,"Old Data"
"201","201","S/G/K/16","passport","2","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Yangtsepa","Seed","Cereal",,,,"Old Data"
"202","202","S/G/K/17","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Zhung Bara","Seed","Cereal",,,,"Old Data"
"203","203","S/G/K/35","passport","2","1","Little Millet","Poaceae","Panicum","miliaceum",,"Chera","Chera tsalu","Seed","Cereal",,,,"Old Data"
"204","204","S/G/K/36","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Busung Yangra","Seed","Cereal",,,,"Old Data"
"205","205","S/G/K/37","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Gasha Yangra","Seed","Cereal",,,,"Old Data"
"206","206","S/G/K/38","passport","2","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Dujaymo Yangra","Seed","Cereal",,,,"Old Data"
"207","207","P/S/S/178","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Kharshing Oray","Seed","Legumes",,,,"Old Data"
"208","208","P/S/S/179","passport","0","1","Cowpea","Fabaceae","Vigna","unguiculata",,"Nangmay","Nangmay Tsalu","Seed","Legumes",,,,"Old Data"
"209","209","T/U/B/180","passport","0","1","Finger Millet","Poaceae","Eleusine","coracana",,"Kongpu","Kongpu","Seed","Cereal",,,,"Old Data"
"210","210","T/U/B/181","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bar","Pangbar","Seed","Cereal",,,,"Old Data"
"211","211","T/U/B/182","passport","0","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Gunchung","Gunchung","Seed","Cereal",,,,"Old Data"
"212","212","T/U/B/183","passport","0","1","Cowpea","Fabaceae","Vigna","unguiculata",,"Nangmay","Nangmay","Seed","Legumes",,,,"Old Data"
"213","213","T/A/B/184","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Khala","Khala","Seed","Cereal",,,,"Old Data"
"214","214","T/U/B/185","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Brokcheling Ora","Seed","Legumes",,,,"Old Data"
"215","215","T/U/B/186","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray Tsalu","Seed","Legumes",,,,"Old Data"
"216","216","T/U/B/187","passport","0","1","Barley","Poaceae","Hordeum","vulgare",,"Femong","Femong","Seed","Cereal",,,,"Old Data"
"217","217","T/U/B/188","passport","0","1","Amaranthus","Amaranthaceae","Amaranthus","spp",,"Mo","Mo","Seed","Cereal",,,,"Old Data"
"218","218","S/G/K/39","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Bangala ashom","Seed","Cereal",,,,"Old Data"
"219","219","S/G/K/40","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Kharpa ashom","Seed","Cereal",,,,"Old Data"
"220","220","S/G/K/41","passport","2","1","Maize","Poaceae","Zea","mays",,"Ashom","Dangpo ashom ts","Seed","Cereal",,,,"Old Data"
"221","221","S/G/K/42","passport","0","1","Barley","Poaceae","Hordeum","vulgare",,"Femong","Femong","Seed","Cereal",,,,"Old Data"
"222","222","S/G/K/43","passport","3","1","Barley","Poaceae","Hordeum","vulgare",,"Femung","Femung","Seed","Cereal",,,,"Old Data"
"223","223","S/G/S/44","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Phophara ashom","Seed","Cereal",,,,"Old Data"
"224","224","S/G/S/45","passport","0","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Braima","Braima","Seed","Cereal",,,,"Old Data"
"225","225","S/G/S/46","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Dhal Oray","Seed","Legumes",,,,"Old Data"
"226","226","S/G/S/47","passport","0","1","Amaranthus","Amaranthaceae","amaranthus","spp",,"Lhasamo","Lhasamo","Seed","Cereal",,,,"Old Data"
"227","227","S/G/S/48","passport","0","1","Amaranthus","Amaranthaceae","Amaranthus","spp",,"Mo","Mo","Seed","Cereal",,,,"Old Data"
"228","228","S/G/S/49","passport","0","1","Pigeon pea","Fabaceae","Cajanus","cajan",,"Shing changma","Shing changma","Seed","Legumes",,,,"Old Data"
"229","229","S/G/S/50","passport","0","1","Maize","Poaceae","Zea","mays",,"Maize","Murchupa ashom","Seed","Cereal",,,,"Old Data"
"230","230","S/G/S/51","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Tsiksumpa ashom","Seed","Cereal",,,,"Old Data"
"231","231","S/G/S/53","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Zhung Bara","Seed","Cereal",,,,"Old Data"
"232","232","S/G/B/54","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Zhung bara","Seed","Cereal",,,,"Old Data"
"233","233","S/G/B/55","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Braima","Braima","Seed","Cereal",,,,"Old Data"
"234","234","S/G/B/56","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Jog oray changl","Seed","Legumes",,,,"Old Data"
"235","235","S/G/B/57","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Khala","Khala","Seed","Cereal",,,,"Old Data"
"236","236","S/G/B/58","passport","0","1","Barley","Poaceae","Hordeum","vulgare",,"Shopha","Jabu shopha","Seed","Cereal",,,,"Old Data"
"237","237","S/G/S/59","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Wangchilingpa o","Seed","Legumes",,,,"Old Data"
"238","238","S/G/S/60","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Pingkulung oray","Seed","Legumes",,,,"Old Data"
"239","239","S/G/S/61","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Jog oray changl","Seed","Legumes",,,,"Old Data"
"240","240","S/G/S/62","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Choktola Oray","Seed","Legumes",,,,"Old Data"
"241","241","S/G/S/63","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Kharshing Oray","Seed","Legumes",,,,"Old Data"
"242","242","S/G/S/64","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray Serbu","Seed","Legumes",,,,"Old Data"
"243","243","S/G/S/65","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray Balingbi","Seed","Legumes",,,,"Old Data"
"244","244","S/G/S/66","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Sharpa Oray","Seed","Legumes",,,,"Old Data"
"245","245","S/L/M/22","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Khala","Khala","Seed","Cereal",,,,"Old Data"
"246","246","S/L/M/23","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Guntshung","Guntshung","Seed","Cereal",,,,"Old Data"
"247","247","S/L/L/24","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Pang Bara","Seed","Cereal",,,,"Old Data"
"248","248","S/L/L/25","passport","2","1","Maize","Poaceae","Zea","mays",,"Ashom","Ashom Balingmi","Seed","Cereal",,,,"Old Data"
"249","249","S/L/M/26","passport","2","1","Mustard","Brassicaceae","Sinapis","alba",,"Memba","Menba Serbu","Seed","Oil",,,,"Old Data"
"250","250","S/G/S/67","passport","0","1","Vigna","Fabaceae","Vigna",,,"Senkai","Senkai","Seed","Legumes",,,,"Old Data"
"251","251","S/G/S/68","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Gasha Yangra","Seed","Cereal",,,,"Old Data"
"252","252","S/G/S/69","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Shorpo yangra","Seed","Cereal",,,,"Old Data"
"253","253","S/G/S/70","passport","0","1","Little Millet","Poaceae","Panicum","miliaceum",,"Chera","Chera Balingbi","Seed","Cereal",,,,"Old Data"
"254","254","S/G/S/71","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Pang bara","Seed","Cereal",,,,"Old Data"
"255","255","S/G/S/72","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Apchi Yangra","Seed","Cereal",,,,"Old Data"
"256","256","S/G/S/73","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Braima","Braima","Seed","Cereal",,,,"Old Data"
"257","257","S/G/S/74","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Khala","Khala","Seed","Cereal",,,,"Old Data"
"258","258","S/G/S/75","passport","3","1","Maize","Poaceae","Zea","mays",,"Ashom","Dremtsepa ashom","Seed","Cereal",,,,"Old Data"
"259","259","S/G/S/76","passport","0","1","Sapphire Berry","Symplocaceae","Symplocos","paniculata",,"Singsi","Singsi","Seed",,,,,"Old Data"
"260","260","S/G/S/76","passport","0","1","Colocasia","Araceae","Colocasia","spp.",,"Bozong","Bozong","Rhizome","Vegetable",,,,"Old Data"
"261","261","S/G/S/74","passport","0","1","Ginger","Zingiberaceae","Zingiber","officinale",,"Saga","Saga","Rhizome","Vegetable",,,,"Old Data"
"262","262","S/G/S/78","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Bayupa ashom","Seed","Cereal",,,,"Old Data"
"263","263","S/G/S/79","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Robtang bara","Seed","Cereal",,,,"Old Data"
"264","264","S/G/S/80","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Serbu mingba","Seed","Legumes",,,,"Old Data"
"265","265","S/G/S/81","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Gakpu oray","Seed","Legumes",,,,"Old Data"
"266","266","S/G/S/82","passport","0","1","Nengsi",,,,,"Nengsi",,"Seed",,,,,"Old Data"
"267","267","S/G/D/83","passport","2","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Bagi yangra","Seed","Cereal",,,,"Old Data"
"268","268","S/G/D/85","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Yangra Changlu/","Seed","Cereal",,,,"Old Data"
"269","269","S/G/D/86","passport","0","1","Little Millet","Poaceae","Panicum","miliaceum",,"Chera","Chera","Seed","Cereal",,,,"Old Data"
"270","270","S/G/D/87","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Lanisampa Yangr","Seed","Cereal",,,,"Old Data"
"271","271","S/G/D/88","passport","0","1","Pea","Fabaceae","Pisum","sativum",,"Braychangma","Braychangma Kat","Seed","Legumes",,,,"Old Data"
"272","272","S/G/D/89","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Dungdungma oray","Seed","Legumes",,,,"Old Data"
"273","273","S/G/D/90","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray balingbi","Seed","Legumes",,,,"Old Data"
"274","274","S/G/D/91","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray serbu","Seed","Legumes",,,,"Old Data"
"275","275","S/G/D/92","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Pingkulung oray","Seed","Legumes",,,,"Old Data"
"276","276","S/G/D/93","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Pompaling oray","Seed","Legumes",,,,"Old Data"
"277","277","S/G/D/94","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Jog oray serbu","Seed","Legumes",,,,"Old Data"
"278","278","S/G/D/95","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Jog oray changl","Seed","Legumes",,,,"Old Data"
"279","279","S/G/D/96","passport","2","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Sambara","Seed","Cereal",,,,"Old Data"
"280","280","S/G/D/97","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bara","Wangdi Karmo","Seed","Cereal",,,,"Old Data"
"281","281","S/G/D/98","passport","3","1","Barley","Poaceae","Hordeum","vulgare",,"Femong","Zu femong","Seed","Cereal",,,,"Old Data"
"282","282","S/G/D/99","passport","0","1","Barley","Poaceae","Hordeum","vulgare",,"Shopha","Shopha","Seed","Cereal",,,,"Old Data"
"283","283","S/G/D/100","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Oray changlu","Seed","Legumes",,,,"Old Data"
"284","284","S/G/D/101","passport","0","1","Barley","Poaceae","Hordeum","valgare",,"Femong","Femong","Seed","Cereal",,,,"Old Data"
"285","285","S/G/D/102","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Mepala ashom","Seed","Cereal",,,,"Old Data"
"286","286","S/G/D/103","passport","2","1","Maize","Poaceae","Zea","mays",,"Ashom","Ashom Tsalu","Seed","Cereal",,,,"Old Data"
"287","287","S/G/D/104","passport","0","1","Barley","Poaceae","Hordeum","vulgare",,"Shopha","Shopha changlu/","Seed","Cereal",,,,"Old Data"
"288","288","S/G/D/105","passport","0","1","Mustard","Brassicaceae","Brassica","campestris",,"Memba","Memba Changlu","Seed","Oil",,,,"Old Data"
"289","289","S/G/D/106","passport","2","1","Mustard","Brassicaceae","Brassica","campestris",,"Memba","Memba serbu","Seed","Oil",,,,"Old Data"
"290","290","S/G/B/107","passport","2","1","Mustard","Brassicaceae","Brassica","campestris",,"Memba","Memba changlu","Seed","Oil",,,,"Old Data"
"291","291","S/G/B/108","passport","0","1","Vigna","Fabaceae","Vigna",,,"Gagpu","Gagpu balingbi","Seed","Legumes",,,,"Old Data"
"292","292","S/G/B/109","passport","0","1","Soya bean","Fabaceae","Glycine","max",,"Leebi","Lebi Tsalu","Seed","Oil",,,,"Old Data"
"293","293","T/U/B/189","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Yangra","Yangra","Seed","Cereal",,,,"Old Data"
"294","294","T/U/B/190","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Ashom Tsalu","Seed","Cereal",,,,"Old Data"
"295","295","T/K/P/191","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bar","Rangshikharpu B","Seed","Cereal",,,,"Old Data"
"296","296","T/K/P/192","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bar","Brena Bar","Seed","Cereal",,,,"Old Data"
"297","297","T/K/P/193","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bar","Phongmipu Bar","Seed","Cereal",,,,"Old Data"
"298","298","T/K/P/194","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bar","Pangbar","Seed","Cereal",,,,"Old Data"
"299","299","T/K/P/195","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Bar","Asu Bar","Seed","Cereal",,,,"Old Data"
"300","300","T/K/P/196","passport","2","1","Maize","Poaceae","Zea","mays",,"Ashom","Baipa Ashom","Seed","Cereal",,,,"Old Data"
"301","301","T/K/P/197","passport","0","1","Maize","Poaceae","Zea","mays",,"Ashom","Baipa Ashom Tsa","Seed","Cereal",,,,"Old Data"
"302","302","T/K/P/198","passport","2","1","Mustard","Brassicaceae","Brassica","campestris",,"Membu","Membu Serbu","Seed","Oil",,,,"Old Data"
"303","303","S/G/B/110","passport","2","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Khala","Khala","Seed","Cereal",,,,"Old Data"
"304","304","S/G/B/111","passport","2","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Pompaling Oray","Seed","Legumes",,,,"Old Data"
"305","305","S/G/B/112","passport","0","1","Cowpea","Fabaceae","Vigna","unguiculata",,"Singye","Singye daza","Seed","Legumes",,,,"Old Data"
"306","306","S/G/B/113","passport","0","1","Cowpea","Fabaceae","Vigna","unguiculata",,"Singye","Singye katang","Seed","Legumes",,,,"Old Data"
"307","307","S/G/B/114","passport","0","1","Vigna","Fabaceae","Vigna",,,"Gagpu","Gagputsalu","Seed","Legumes",,,,"Old Data"
"308","308","S/G/B/115","passport","0","1","Cowpea","Fabaceae","Vigna","unguiculata",,"Singye","Jog Singye","Seed","Legumes",,,,"Old Data"
"309","309","S/G/B/116","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Oray","Serbu mingba","Seed","Legumes",,,,"Old Data"
"310","310","S/G/B/117","passport","2","1","Finger Millet","Poaceae","Eleusine","coracana",,"Kongu","Kongpu","Seed","Cereal",,,,"Old Data"
"311","311","S/G/B/118","passport","2","1","Maize","Poaceae","Zea","mays",,"Ashom","Bayupa Ashom","Seed","Cereal",,,,"Old Data"
"312","312","T/P/M12","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Titey phaper","Titey phaper","Seed","Cereal",,,,"Old Data"
"313","313","T/P/M/13","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Dhan","Attay","Seed","Cereal",,,,"Old Data"
"314","314","T/P/M/14","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Dhan","Choti","Seed","Cereal",,,,"Old Data"
"315","315","T/P/M/15","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Dhan","Attay","Seed","Cereal",,,,"Old Data"
"316","316","T/P/M/16","passport","0","1","Maize","Poaceae","Zea","mays",,"Makai","Sathya Makai","Seed","Cereal",,,,"Old Data"
"317","317","T/P/M/17","passport","2","1","Sweet Buckwheat","Polygonaceae","Fagopyrum","esculentum",,"Fapar","Methey Phaper","Seed","Cereal",,,,"Old Data"
"318","318","T/M/Z/30","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Bori","Kalo bori","Seed","Legumes",,,,"Old Data"
"319","319","T/M/Z/31","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Bori","Payalo bori","Seed","Legumes",,,,"Old Data"
"320","320","T/M/Z/32","passport","0","1","Bean","Fabaceae","Phaseolus","vulgaris",,"Bori","Tuney bori","Seed","Legumes",,,,"Old Data"
"321","321","T/M/Z/33","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Dhan","Gawria","Seed","Cereal",,,,"Old Data"
"322","322","T/M/P/34","passport","0","1","Paddy","Poaceae","Oryza","sativa",,"Dhan","Chotey dhan","Seed","Cereal",,,,"Old Data"
"323","323","T/M/P/35","passport","0","1","Foxtail Millet","Poaceae","Setaria","italica",,"Kaguni","Kaguni","Seed","Cereal",,,,"Old Data"
"324","324","T/M/P/36","passport","0","1","Bitter Buckwheat","Polygonaceae","Fagopyrum","tartaricum",,"Fapar","Titey Fapar","Seed","Cereal",,,,"Old Data"
"325","325","S/B/P/05","passport","3","1","Maize","Poaceae","Zea","mays",,"Makai","Pahelo Makai","Seed","Cereal",,,,"Old Data"
"326","326","S/B/P/06","passport","2","1","Black gram","Fabaceae","Vigna","mungo",,"Dhal","Kalo Dhal","Seed","Legumes",,,,"Old Data"
"327","327","S/B/P/07","passport","3","1","Paddy","Poaceae","Oryza","sativa",,"Dhan","Dhorae Dhan","Seed","Cereal",,,,"Old Data"
"328","328","T/M/P/37","passport","2","1","Mustard","Brassicaceae","Brassica","campestris",,"Tori","Sorshung","Seed","Oil",,,,"Old Data"
"329","329","T/M/P/38","passport","0","1","Vigna","Fabaceae","Vigna","umbellata",,"Dhal","Payalo Dhal","Seed","Legumes",,,,"Old Data"
