"cult_id","seed_id","cult_practice","nursery_time","plant_season","harvest_season","crop_system","s_status"
"604","604","Rainfed",,,,,"Landrace"
"605","605","Rainfed",,,,,"Landrace"
"606","606","Rainfed",,,,,"Landrace"
"607","607","Rainfed",,,,,"Landrace"
"608","608","Rainfed",,,,,"Landrace"
"609","609","Rainfed",,,,,"Landrace"
"610","610","Rainfed",,,,,"Landrace"
"611","611","Rainfed",,,,,"Landrace"
"612","612","Irrigated",,,,,"Landrace"
"613","613","Rainfed",,,,,"Landrace"
"614","614","Rainfed",,,,,"Landrace"
"615","615","Rainfed",,,,,"Landrace"
"616","616","Rainfed",,,,,"Landrace"
"617","617","Rainfed",,,,,"Landrace"
"618","618","Rainfed",,,,,"Landrace"
"619","619","Rainfed",,,,,"Landrace"
"620","620","Rainfed",,,,,"Landrace"
"621","621","Rainfed",,,,,"Landrace"
"622","622","Rainfed",,,,,"Landrace"
"623","623","Rainfed",,,,,"Landrace"
"624","624","Rainfed",,,,,"Landrace"
"625","625","Irrigated",,,,,"Landrace"
"626","626","Rainfed",,,,,"Landrace"
"627","627","Rainfed",,,,,"Landrace"
"628","628","Irrigated",,,,,"Landrace"
"629","629","Rainfed",,,,,"Landrace"
"630","630","Rainfed",,,,,"Landrace"
"631","631","Rainfed",,,,"Intercroping","Landrace"
"632","632","Rainfed",,,,,"Landrace"
"633","633","Rainfed",,,,,"Landrace"
"634","634","Rainfed",,,,,"Landrace"
"635","635","Rainfed",,,,,"Landrace"
"636","636","Rainfed",,,,,"Landrace"
"637","637","Rainfed",,,,,"Landrace"
"638","638","Irrigated",,,,,"Landrace"
"639","639","Rainfed",,,,,"Landrace"
"640","640","Rainfed",,,,,"Landrace"
"641","641","Rainfed",,,,,"Landrace"
"642","642","Rainfed",,,,,"Landrace"
"643","643","Rainfed",,,,,"Landrace"
"644","644","Rainfed",,,,,"Landrace"
"645","645","Rainfed",,,,,"Landrace"
"646","646","Rainfed",,,,,"Landrace"
"647","647","Rainfed",,,,,"Landrace"
"648","648","Rainfed",,,,,"Landrace"
"649","649","Rainfed",,,,,"Landrace"
"650","650","Rainfed",,,,,"Landrace"
"651","651","Rainfed",,,,,"Landrace"
"652","652","Rainfed",,,,,"Landrace"
"653","653","Rainfed",,,,,"Landrace"
"654","654","Rainfed",,,,,"Landrace"
"655","655","Rainfed",,,,,"Landrace"
"656","656","Rainfed",,,,,"Landrace"
"657","657","Rainfed",,,,,"Landrace"
"658","658","Rainfed",,,,,"Landrace"
"659","659","Rainfed",,,,,"Landrace"
"660","660","Rainfed",,,,,"Landrace"
"661","661","Rainfed",,,,,"Landrace"
"662","662","Rainfed",,,,,"Landrace"
"663","663","Rainfed",,,,,"Landrace"
"664","664","Rainfed",,,,,"Landrace"
"665","665","Rainfed",,,,,"Landrace"
"666","666","Rainfed",,,,,"Landrace"
"667","667","Rainfed",,,,,"Landrace"
"668","668","Rainfed",,,,,"Landrace"
"669","669","Rainfed",,,,,"Landrace"
"670","670","Rainfed",,,,"Intercroping","Landrace"
"671","671","Rainfed",,,,"Intercroping","Landrace"
"672","672","Rainfed",,,,,"Landrace"
"673","673","Rainfed",,,,,"Landrace"
"674","674","Rainfed",,,,,"Landrace"
"675","675","Rainfed",,,,,"Landrace"
"676","676","Rainfed",,,,,"Landrace"
"677","677","Rainfed",,,,,"Landrace"
"678","678","Rainfed",,,,,"Landrace"
"679","679","Rainfed",,,,,"Landrace"
"680","680","Rainfed",,,,,"Landrace"
"681","681","Rainfed",,,,,"Landrace"
"682","682","Rainfed",,,,,"Landrace"
"683","683","Irrigated",,,,,"Landrace"
"684","684","Rainfed",,,,,"Landrace"
"685","685","Rainfed",,,,,"Landrace"
"686","686","Rainfed",,,,,"Landrace"
"687","687","Irrigated",,,,,"Landrace"
"688","688","Rainfed",,,,"July","Landrace"
"689","689","Rainfed",,,,,"Landrace"
"690","690","Rainfed",,,,,"Landrace"
"691","691","Rainfed",,,,,"Landrace"
"692","692","Irrigated",,,,"Rotation","Landrace"
"693","693","Irrigated",,,,"Rotation","Landrace"
"694","694","Rainfed",,,,"Rotation","Landrace"
"695","695","Irrigated",,,,"Rotation","Landrace"
"696","696","Irrigated",,,,"Rotation","Landrace"
"697","697","Rainfed",,,,,"Landrace"
"698","698","Rainfed",,,,"Rotation","Landrace"
"699","699","Irrigated",,,,,"Landrace"
"700","700","Rainfed",,,,"Rotation","Landrace"
"701","701","Irrigated",,,,"Rotation","Landrace"
"702","702","Irrigated",,,,"Rotation","Landrace"
"703","703","Irrigated",,,,"Rotation","Landrace"
"704","704","Rainfed",,,,,"Landrace"
"705","705","Irrigated",,,,,"Landrace"
"706","706","Irrigated",,,,,"Landrace"
"707","707","Irrigated",,,,,"Landrace"
"708","708",,,,,,"Landrace"
"709","709","Irrigated",,,,,"Landrace"
"710","710","Irrigated",,,,"Rotation","Landrace"
"711","711","Rainfed",,,,,"Landrace"
"712","712","Rainfed",,,,"Rotation","Landrace"
"713","713","Rainfed",,,,"Rotation","Landrace"
"714","714","Rainfed",,,,"Rotation","Landrace"
"715","715","Rainfed",,,,"Rotation","Landrace"
"716","716","Rainfed",,,,"Rotation","Landrace"
"717","717","Rainfed",,,,,"Landrace"
"718","718","Rainfed",,,,,"Landrace"
"719","719","Rainfed",,,,,"Landrace"
"720","720","Rainfed",,,,"Rotation","Landrace"
"721","721","Rainfed",,,,,"Landrace"
"722","722","Rainfed",,,,,"Landrace"
"723","723","Rainfed",,,,,"Landrace"
"724","724","Rainfed",,,,,"Landrace"
"725","725","Rainfed",,,,,"Landrace"
"726","726","Rainfed",,,,"Rotation","Landrace"
"727","727","Rainfed",,,,,"Landrace"
"728","728","Rainfed",,,,,"Landrace"
"729","729","Rainfed",,,,,"Landrace"
"730","730","Irrigated",,,,,"Landrace"
"731","731","Irrigated",,,,,"Landrace"
"732","732","Irrigated",,,,,"Landrace"
"733","733","Irrigated",,,,,"Landrace"
"734","734","Rainfed",,,,,"Landrace"
"735","735","Irrigated",,,,,"Landrace"
"736","736","Irrigated",,,,,"Landrace"
"737","737","Rainfed",,,,,"Landrace"
"738","738","Rainfed",,,,,"Landrace"
"739","739","Rainfed",,,,,"Landrace"
"740","740","Rainfed",,,,,"Landrace"
"741","741","Rainfed",,,,,"Landrace"
"742","742","Rainfed",,,,"Rotation","Landrace"
"743","743","Rainfed",,,,,"Landrace"
"744","744","Rainfed",,,,"Rotation","Landrace"
"745","745","Rainfed",,,,,"Landrace"
"746","746","Rainfed",,,,,"Landrace"
"747","747","Rainfed",,,,,"Landrace"
"748","748","Irrigated",,,,,"Landrace"
"749","749","Rainfed",,,,,"Landrace"
"750","750","Irrigated",,,,,"Landrace"
"751","751","Rainfed",,,,,"Landrace"
"752","752","Irrigated",,,,,"Landrace"
"753","753","Irrigated",,,,,"Landrace"
"754","754","Irrigated",,,,,"Landrace"
"755","755","Irrigated",,,,,"Landrace"
"756","756","Rainfed",,,,,"Landrace"
"757","757","Irrigated",,,,,"Landrace"
"758","758","Rainfed",,,,,"Landrace"
"759","759","Rainfed",,,,"Rotation","Landrace"
"760","760","Irrigated",,,,,"Landrace"
"761","761","Irrigated",,,,,"Landrace"
"762","762","Irrigated",,,,,"Landrace"
"763","763","Irrigated",,,,,"Landrace"
"764","764","Irrigated",,,,,"Landrace"
"765","765","Irrigated",,,,,"Landrace"
"766","766","Irrigated",,,,,"Landrace"
"767","767","Rainfed",,,,,"Landrace"
"768","768","Rainfed",,,,,"Landrace"
"769","769","Rainfed",,,,,"Landrace"
"770","770","Rainfed",,,,,"Landrace"
"771","771","Rainfed",,,,,"Landrace"
"772","772","Rainfed",,,,,"Landrace"
"773","773","Rainfed",,,,,"Landrace"
"774","774","Rainfed",,,,,"Landrace"
"775","775","Rainfed",,,,,"Landrace"
"776","776","Rainfed",,,,,"Landrace"
"777","777","Rainfed",,,,,"Landrace"
"778","778","Rainfed",,,,,"Landrace"
"779","779","Rainfed",,,,,"Landrace"
"780","780","Rainfed",,,,,"Landrace"
"781","781","Rainfed",,,,"Rotation","Landrace"
"782","782","Irrigated",,,,,"Landrace"
"783","783","Irrigated",,,,"Rotation","Landrace"
"784","784","Irrigated",,,,"Rotation","Landrace"
"785","785","Rainfed",,,,"Rotation","Landrace"
"786","786","Rainfed",,,,"Rotation","Landrace"
"787","787","Rainfed",,,,,"Landrace"
"788","788","Rainfed",,,,"Rotation","Landrace"
"789","789","Rainfed",,,,"Mixed cropping","Landrace"
"790","790","Rainfed",,,,"Rotation","Landrace"
"791","791","Rainfed",,,,"Rotation","Landrace"
"792","792","Rainfed",,,,"Rotation","Landrace"
"793","793","Rainfed",,,,"Rotation","Landrace"
"794","794","Rainfed",,,,"Rotation","Landrace"
"795","795","Rainfed",,,,"Rotation","Landrace"
"796","796","Rainfed",,,,,"Landrace"
"797","797","Rainfed",,,,,"Landrace"
"798","798","Rainfed",,,,"Rotation","Landrace"
"799","799","Rainfed",,,,"Rotation","Landrace"
"800","800","Rainfed",,,,"Rotation","Landrace"
"801","801","Irrigated",,,,"Rotation","Landrace"
"802","802","Irrigated",,,,"Rotation","Landrace"
"803","803","Rainfed","01-03-14","01-07-14","01-09-14","Rotation","Landrace"
"804","804","Irrigated",,,,"Rotation","Landrace"
"805","805","Rainfed",,,,"Rotation","Landrace"
"806","806","Rainfed",,,,"Rotation","Landrace"
"807","807","Rainfed",,,,"Rotation","Landrace"
"808","808","Rainfed",,,,"Rotation","Landrace"
"809","809","Rainfed",,,,"Rotation","Landrace"
"810","810","Rainfed",,,,"Rotation","Landrace"
"811","811","Rainfed",,,,"Rotation","Landrace"
"812","812","Rainfed",,,,,"Landrace"
"813","813","Rainfed",,,,,"Landrace"
"814","814","Rainfed",,,,"Rotation","Landrace"
"815","815","Rainfed",,,,"Rotation","Landrace"
"816","816","Rainfed",,,,,"Landrace"
"817","817","Rainfed",,,,"Rotation","Landrace"
"818","818","Rainfed",,,,"Rotation","Landrace"
"819","819","Irrigated",,,,,"Landrace"
"820","820","Rainfed",,,,,"Landrace"
"821","821","Rainfed",,,,,"Landrace"
"822","822","Rainfed",,,,"Rotation","Landrace"
"823","823","Rainfed",,,,"Rotation","Landrace"
"824","824","Rainfed",,,,,"Landrace"
"825","825","Rainfed",,,,,"Landrace"
"826","826","Rainfed",,,,,
"827","827","Irrigated",,,,,"Landrace"
"828","828","Irrigated",,,,,"Landrace"
"829","829","Irrigated",,,,,"Landrace"
"830","830","Irrigated",,,,,"Landrace"
"831","831","Irrigated",,,,"Rotation","Landrace"
"832","832","Irrigated",,,,"Rotation","Landrace"
"833","833","Irrigated",,,,"Rotation","Landrace"
"834","834","Irrigated",,,,"Rotation","Landrace"
"835","835","Irrigated",,,,,"Landrace"
"836","836","Irrigated",,,,"Rotation","Landrace"
"837","837","Irrigated",,,,"Rotation","Landrace"
"838","838","Irrigated",,,,"Rotation","Landrace"
"839","839","Rainfed",,,,"Rotation","Landrace"
"840","840","Rainfed",,,,"Rotation","Landrace"
"841","841","Rainfed",,,,"Rotation","Landrace"
"842","842","Rainfed",,,,"Rotation","Landrace"
"843","843","Rainfed",,,,"Mixed cropping","Landrace"
"844","844","Rainfed",,,,"Rotation","Landrace"
"845","845","Rainfed",,,,"Rotation","Landrace"
"846","846","Rainfed",,,,"Rotation","Landrace"
"847","847","Rainfed",,,,"Rotation","Landrace"
"848","848","Irrigated",,,,"Rotation","Landrace"
"849","849","Rainfed",,,,"Rotation","Landrace"
"850","850","Irrigated",,,,"Rotation","Landrace"
"851","851","Irrigated",,,,"Rotation","Landrace"
"852","852","Irrigated",,,,"Rotation","Landrace"
"853","853","Irrigated",,,,"Rotation","Landrace"
"854","854","Irrigated",,,,"Rotation","Landrace"
"855","855","Irrigated",,,,"Rotation","Landrace"
"856","856","Irrigated",,,,"Rotation","Landrace"
"857","857","Irrigated",,,,"Rotation","Landrace"
"858","858","Rainfed",,,,,"Landrace"
"859","859","Rainfed",,,,,"Landrace"
"860","860","Rainfed",,,,,"Landrace"
"861","861","Rainfed",,,,,"Landrace"
"862","862","Rainfed",,,,"Rotation","Landrace"
"863","863","Rainfed",,,,"Rotation","Landrace"
"864","864","Rainfed",,,,"Rotation","Landrace"
"865","865","Rainfed",,,,"Rotation","Landrace"
"866","866","Rainfed",,,,"Rotation","Landrace"
"867","867","Irrigated",,,,"Rotation","Landrace"
"868","868","Rainfed",,,,,
"869","869","Rainfed",,,,"Rotation","Landrace"
"870","870","Rainfed",,,,"Rotation","Landrace"
"871","871","Irrigated",,,,"Rotation","Landrace"
"872","872","Rainfed","15-01-13","15-01-13","15-01-13","Rotation","Landrace"
"873","873","Irrigated",,,,,"Landrace"
"874","874","Rainfed",,,,"Rotation","Landrace"
"875","875","Rainfed",,,,"Rotation","Landrace"
"876","876","Rainfed",,,,"Rotation","Landrace"
"877","877","Rainfed",,,,"Rotation","Landrace"
"878","878","Irrigated",,,,,"Landrace"
"879","879","Rainfed",,,,"Rotation","Landrace"
"880","880","Rainfed",,,,,"Landrace"
"881","881","Rainfed",,,,"Rotation","Landrace"
"882","882","Rainfed",,,,"Intercroping","Landrace"
"883","883",,,,,,"Landrace"
"884","884","Rainfed",,,,,"Landrace"
"885","885","Rainfed",,,,"Rotation","Landrace"
"886","886","Rainfed",,,,"Rotation","Landrace"
"887","887",,,,,,"Landrace"
"888","888","Rainfed",,,,"Rotation","Landrace"
"889","889","Rainfed",,,,"Mixed cropping ","Landrace"
"890","890","Rainfed",,,,"Mixed cropping ","Landrace"
"891","891","Rainfed",,,,"Mixed cropping ","Landrace"
"892","892","Rainfed",,,,"Rotation","Landrace"
"893","893","Irrigated",,,,"Rotation","Landrace"
"894","894","Rainfed",,,,"Rotation","Landrace"
"895","895","Rainfed",,,,"Rotation","Landrace"
"896","896","Rainfed",,,,"Rotation","Landrace"
"897","897","Rainfed",,,,,"Landrace"
"898","898","Rainfed",,,,"Rotation","Landrace"
"899","899","Rainfed",,,,"Mixed cropping ","Landrace"
"900","900","Irrigated",,,,"Rotation","Landrace"
"901","901","Rainfed","10-07-08","10-07-08","10-07-08","Mixed cropping ","Landrace"
"902","902","Rainfed",,,,"Rotation","Landrace"
"903","903","Rainfed",,,,"Rotation","Landrace"
"904","904","Rainfed",,,,"Rotation","Landrace"
"905","905","Irrigated",,,,"Rotation","Landrace"
"906","906","Rainfed",,,,"Rotation","Landrace"
"907","907","Rainfed",,,,"Rotation","Landrace"
"908","908","Rainfed",,,,"Rotation","Landrace"
"909","909","Rainfed",,,,"Rotation","Landrace"
"910","910","Irrigated",,,,"Rotation","Landrace"
"911","911","Rainfed",,,,"Rotation","Landrace"
"912","912","Rainfed",,,,"Rotation","Landrace"
"913","913","Rainfed",,,,"Mixed cropping ","Landrace"
"914","914","Rainfed",,,,"Rotation","Landrace"
"915","915","Rainfed",,,,"Rotation","Landrace"
"916","916","Irrigated",,,,"Rotation","Landrace"
"917","917","Rainfed",,,,"Rotation","Landrace"
"918","918","Rainfed",,,,"Rotation","Landrace"
"919","919","Rainfed",,,,,"Landrace"
"920","920","Rainfed",,,,"Rotation","Landrace"
"921","921","Rainfed",,,,,"Landrace"
"922","922","Rainfed",,,,,"Landrace"
"923","923","Irrigated",,,,"Rotation","Landrace"
"924","924","Irrigated",,,,"Rotation","Landrace"
"925","925","Rainfed",,,,"Rotation","Landrace"
"926","926","Rainfed",,,,,"Landrace"
"927","927","Rainfed",,,,"Rotation","Landrace"
"928","928","Rainfed",,,,"Rotation","Landrace"
"929","929","Rainfed",,,,"Rotation","Landrace"
"930","930","Rainfed",,,,"Rotation","Landrace"
"931","931","Rainfed",,,,"Rotation","Landrace"
"932","932","Rainfed",,,,"Shifting","Landrace"
"933","933","Rainfed",,,,"Shifting","Landrace"
"934","934","Rainfed",,,,"Rotation","Landrace"
"935","935","Rainfed",,,,"Rotation","Landrace"
"936","936","Rainfed",,,,,"Landrace"
"937","937","Rainfed",,,,"Rotation","Landrace"
"938","938","Rainfed",,,,"Rotation","Landrace"
"939","939","Rainfed",,,,"Rotation","Landrace"
"940","940","Rainfed",,,,"Rotation","Landrace"
"941","941","Rainfed",,,,,"Landrace"
"942","942","Rainfed",,,,"Rotation","Landrace"
"943","943","Rainfed",,,,"Mixed cropping ","Landrace"
"944","944","Irrigated",,,,"Rotation","Landrace"
"945","945","Rainfed",,,,"Rotation","Landrace"
"946","946","Rainfed",,,,"Rotation","Landrace"
"947","947","Rainfed",,,,"Rotation","Landrace"
"948","948","Rainfed",,,,"Rotation","Landrace"
"949","949","Rainfed",,,,"Rotation","Landrace"
"950","950","Rainfed",,,,"Rotation","Landrace"
"951","951","Rainfed",,,,"Rotation","Landrace"
"952","952","Rainfed",,,,"Rotation","Landrace"
"953","953","Rainfed",,,,"Rotation","Landrace"
"954","954","Rainfed",,,,,"Landrace"
"955","955","Irrigated",,,,"Rotation","Landrace"
"956","956","Rainfed",,,,"Rotation","Landrace"
"957","957","Rainfed",,,,"Rotation","Landrace"
"958","958","Rainfed",,,,"Intercropping","Landrace"
"959","959","Rainfed",,,,"Rotation","Landrace"
"960","960","Rainfed",,,,"Rotation","Landrace"
"961","961","Rainfed",,,,"Rotation","Landrace"
"962","962","Rainfed",,,,"Rotation","Landrace"
"963","963","Rainfed",,,,"Rotation","Landrace"
"964","964","Rainfed",,,,"Intercropping","Landrace"
"965","965","Rainfed",,,,"Intercropping","Landrace"
"966","966","Rainfed",,,,"Intercropping","Landrace"
"967","967","Rainfed",,,,"Rotation","Landrace"
"968","968","Irrigated",,,,"Rotation","Landrace"
"969","969","Irrigated",,,,"Rotation","Landrace"
"970","970","Rainfed",,,,"Rotation","Landrace"
"971","971","Rainfed",,,,"Rotation","Landrace"
"972","972","Rainfed",,,,"Rotation","Landrace"
"973","973","Rainfed",,,,,"Landrace"
"974","974","Rainfed",,,,,"Landrace"
"975","975","Irrigated",,,,"Rotation","Landrace"
"976","976",,,,,"Rotation","Landrace"
"977","977","Irrigated",,,,"Rotation","Landrace"
"978","978","Irrigated",,,,"Rotation","Landrace"
"979","979","Rainfed",,,,"Rotation","Landrace"
"980","980","Rainfed",,,,"Intercropping","Landrace"
"981","981","Rainfed",,,,"Rotation","Landrace"
"982","982","Rainfed",,,,"Mixed cropping ","Landrace"
"983","983","Rainfed",,,,"Rotation","Landrace"
"984","984","Rainfed",,,,"Rotation","Landrace"
"985","985","Rainfed",,,,"Rotation","Landrace"
"986","986","Irrigated",,,,"Rotation","Landrace"
"987","987","Irrigated",,,,"Rotation","Landrace"
"988","988",,,,,,"Landrace"
"989","989","Rainfed",,,,,"Landrace"
"990","990","Rainfed",,,,"Rotation","Landrace"
"991","991","Rainfed",,,,"Rotation","Landrace"
"992","992","Irrigated",,,,"Rotation","Landrace"
"993","993","Irrigated",,,,"Rotation","Landrace"
"994","994","Rainfed",,,,"Intercropping","Landrace"
"995","995","Rainfed",,,,"Intercropping","Landrace"
"996","996","Rainfed",,,,"Rotation","Landrace"
"997","997","Rainfed",,,,"Rotation","Landrace"
"998","998","Irrigated",,,,"Rotation","Landrace"
"999","999","Irrigated",,,,"Rotation","Landrace"
"1000","1000","Irrigated",,,,"Rotation","Landrace"
"1001","1001","Irrigated",,,,"Rotation","Landrace"
"1002","1002","Irrigated",,,,"Rotation","Landrace"
"1003","1003","Rainfed",,,,"Rotation","Landrace"
"1004","1004","Irrigated",,,,"Rotation","Landrace"
"1005","1005","Irrigated",,,,"Rotation","Landrace"
"1006","1006","Rainfed",,,,"Intercropping","Landrace"
"1007","1007","Rainfed",,,,"Intercropping","Landrace"
"1008","1008","Rainfed",,,,"Rotation","Landrace"
"1009","1009","Rainfed",,,,"Rotation","Landrace"
"1010","1010","Rainfed",,,,,"Landrace"
"1011","1011","Rainfed",,,,"Rotation","Landrace"
"1012","1012","Rainfed",,,,"Intercropping","Landrace"
"1013","1013","Rainfed",,,,"Rotation","Landrace"
"1014","1014","Rainfed",,,,"Intercropping","Landrace"
"1015","1015","Rainfed",,,,"Rotation","Landrace"
"1016","1016","Rainfed",,,,"Rotation","Landrace"
"1017","1017","Rainfed",,,,"Rotation","Landrace"
"1018","1018","Rainfed",,,,"Rotation","Landrace"
"1019","1019","Rainfed",,,,"Rotation","Landrace"
"1020","1020","Rainfed",,,,,"Landrace"
"1021","1021","Rainfed",,,,"Rotation","Improved"
"1022","1022","Rainfed",,,,"Rotation","Landrace"
"1023","1023","Rainfed",,,,"Intercropping","Landrace"
"1024","1024","Rainfed",,,,"Rotation","Landrace"
"1025","1025","Rainfed",,,,"Rotation","Landrace"
"1026","1026","Rainfed","07-08-08","07-08-08","07-08-08","Rotation","Landrace"
"1027","1027","Rainfed",,,,"Rotation","Landrace"
"1028","1028","Rainfed",,,,"Intercropping","Landrace"
"1029","1029","Rainfed",,,,"Rotation","Landrace"
"1030","1030","Rainfed",,,,"Rotation","Landrace"
"1031","1031","Rainfed",,,,,"Landrace"
"1032","1032","Rainfed",,,,"Intercropping","Landrace"
"1033","1033","Rainfed",,,,"Rotation","Landrace"
"1034","1034","Rainfed",,,,"Rotation","Landrace"
"1035","1035","Rainfed",,,,"Rotation","Landrace"
"1036","1036","Rainfed",,,,"Rotation","Improved"
"1037","1037","Rainfed",,,,,"Landrace"
"1038","1038","Rainfed",,,,,"Landrace"
"1039","1039","Rainfed",,,,"Intercropping","Landrace"
"1040","1040","Rainfed",,,,"Rotation","Landrace"
"1041","1041","Rainfed",,,,,"Landrace"
"1042","1042","Rainfed",,,,,"Landrace"
"1043","1043","Rainfed",,,,"Intercropping","Landrace"
"1044","1044","Rainfed",,,,"Rotation","Landrace"
"1045","1045","Rainfed",,,,"Rotation","Landrace"
"1046","1046","Rainfed",,,,"Intercropping","Landrace"
"1047","1047","Rainfed",,,,"Intercropping","Landrace"
"1048","1048","Rainfed",,,,,"Landrace"
"1049","1049","Rainfed",,,,,"Landrace"
"1050","1050","Rainfed",,,,,"Landrace"
"1051","1051","Rainfed",,,,,"Landrace"
"1052","1052","Irrigated",,,,,"Landrace"
"1053","1053","Rainfed",,,,,"Landrace"
"1054","1054","Rainfed",,,,,"Improved"
"1055","1055","Rainfed",,,,,"Landrace"
"1056","1056","Rainfed",,,,,"Landrace"
"1057","1057","Rainfed",,,,"Intercropping","Landrace"
"1058","1058","Rainfed",,,,"Intercropping","Landrace"
"1059","1059","Rainfed",,,,,"Landrace"
"1060","1060","Rainfed",,,,,"Landrace"
"1061","1061","Rainfed",,,,,"Landrace"
"1062","1062","Rainfed",,,,"Rotation","Landrace"
